Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1212,Cabbages,2019,2019,t,3507,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1212,Cabbages,2020,2020,t,5262,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1344.02,Cherries,2016,2016,t,1228,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1344.02,Cherries,2017,2017,t,968,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1344.02,Cherries,2018,2018,t,881,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1344.02,Cherries,2019,2019,t,952,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1344.02,Cherries,2020,2020,t,920.4,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1344.02,Cherries,2016,2016,t,82,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1344.02,Cherries,2017,2017,t,43,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1344.02,Cherries,2018,2018,t,56,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1344.02,Cherries,2019,2019,t,39.77,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1344.02,Cherries,2020,2020,t,59.41,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1314,Dates,2016,2016,t,25223,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1314,Dates,2017,2017,t,25419,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1314,Dates,2018,2018,t,26190,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1314,Dates,2019,2019,t,23375,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1314,Dates,2020,2020,t,23089.71,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1314,Dates,2016,2016,t,1959,E,Estimated value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1314,Dates,2017,2017,t,2014,E,Estimated value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1314,Dates,2018,2018,t,1991,E,Estimated value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1314,Dates,2019,2019,t,1941.08,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1314,Dates,2020,2020,t,1847.49,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1330,Grapes,2016,2016,t,62328,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1330,Grapes,2017,2017,t,53509,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1330,Grapes,2018,2018,t,59755,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1330,Grapes,2019,2019,t,53886,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1330,Grapes,2020,2020,t,43003,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1330,Grapes,2016,2016,t,5220,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1330,Grapes,2017,2017,t,4453,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1330,Grapes,2018,2018,t,3745,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1330,Grapes,2019,2019,t,5573,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1330,Grapes,2020,2020,t,4498,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1252,Green garlic,2016,2016,t,2267,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1252,Green garlic,2017,2017,t,2589,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1252,Green garlic,2018,2018,t,3689,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1252,Green garlic,2019,2019,t,2506,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1252,Green garlic,2020,2020,t,2316.48,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1252,Green garlic,2016,2016,t,720,E,Estimated value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1252,Green garlic,2017,2017,t,828,E,Estimated value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1252,Green garlic,2018,2018,t,786,E,Estimated value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1252,Green garlic,2019,2019,t,651.25,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1252,Green garlic,2020,2020,t,1088.1,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1322,Lemons and limes,2016,2016,t,31700,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1322,Lemons and limes,2017,2017,t,34586,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1322,Lemons and limes,2018,2018,t,35127,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1322,Lemons and limes,2019,2019,t,39144,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1322,Lemons and limes,2020,2020,t,30559,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1322,Lemons and limes,2016,2016,t,2655,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1322,Lemons and limes,2017,2017,t,3592,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1322,Lemons and limes,2018,2018,t,2688,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1322,Lemons and limes,2019,2019,t,5397,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1322,Lemons and limes,2020,2020,t,5376,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1214,Lettuce and chicory,2016,2016,t,70557,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1214,Lettuce and chicory,2017,2017,t,58031,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1214,Lettuce and chicory,2018,2018,t,41877,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1214,Lettuce and chicory,2019,2019,t,41473,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1214,Lettuce and chicory,2020,2020,t,49788.22,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1214,Lettuce and chicory,2016,2016,t,5909,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1214,Lettuce and chicory,2017,2017,t,4783,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1214,Lettuce and chicory,2018,2018,t,5208,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1214,Lettuce and chicory,2019,2019,t,3799.8,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1214,Lettuce and chicory,2020,2020,t,4560.67,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,112,Maize (corn),2016,2016,t,29878,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,112,Maize (corn),2017,2017,t,37179,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,112,Maize (corn),2018,2018,t,17434,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,112,Maize (corn),2019,2019,t,0,E,Estimated value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,112,Maize (corn),2020,2020,t,0,E,Estimated value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,112,Maize (corn),2016,2016,t,33205,E,Estimated value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,112,Maize (corn),2017,2017,t,39135,E,Estimated value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,112,Maize (corn),2018,2018,t,33154,E,Estimated value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,112,Maize (corn),2019,2019,t,30824,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,112,Maize (corn),2020,2020,t,32236,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1323,Oranges,2016,2016,t,51282,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1323,Oranges,2017,2017,t,41218,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1323,Oranges,2018,2018,t,45064,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1323,Oranges,2019,2019,t,48722,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1323,Oranges,2020,2020,t,41990,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1323,Oranges,2016,2016,t,4297,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1323,Oranges,2017,2017,t,6857,E,Estimated value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1323,Oranges,2018,2018,t,7500,E,Estimated value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1323,Oranges,2019,2019,t,7937,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1323,Oranges,2020,2020,t,6698,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1342.01,Pears,2016,2016,t,4059,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1342.01,Pears,2017,2017,t,2398,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1342.01,Pears,2018,2018,t,2270,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1342.01,Pears,2019,2019,t,1947,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1342.01,Pears,2020,2020,t,2408.07,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1342.01,Pears,2016,2016,t,340,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1342.01,Pears,2017,2017,t,315,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1342.01,Pears,2018,2018,t,312,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1342.01,Pears,2019,2019,t,235.74,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1342.01,Pears,2020,2020,t,311.55,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1510,Potatoes,2016,2016,t,273906,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1510,Potatoes,2017,2017,t,155639,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1510,Potatoes,2018,2018,t,153199,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1510,Potatoes,2019,2019,t,173653,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1510,Potatoes,2020,2020,t,147913,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1510,Potatoes,2016,2016,t,21810,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1510,Potatoes,2017,2017,t,17295,E,Estimated value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1510,Potatoes,2018,2018,t,14128,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1510,Potatoes,2019,2019,t,18594,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1510,Potatoes,2020,2020,t,15910,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,141,Soya beans,2016,2016,t,0,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,141,Soya beans,2017,2017,t,0,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,141,Soya beans,2018,2018,t,0,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,141,Soya beans,2019,2019,t,0,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,141,Soya beans,2020,2020,t,0,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,141,Soya beans,2016,2016,t,0,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,141,Soya beans,2017,2017,t,0,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,141,Soya beans,2018,2018,t,0,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,141,Soya beans,2019,2019,t,0,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1354,Strawberries,2016,2016,t,8420,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1354,Strawberries,2017,2017,t,2988,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1354,Strawberries,2018,2018,t,1058,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1354,Strawberries,2019,2019,t,3600,E,Estimated value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1354,Strawberries,2020,2020,t,4534.08,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1354,Strawberries,2016,2016,t,423,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1354,Strawberries,2017,2017,t,240,E,Estimated value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1354,Strawberries,2018,2018,t,85,E,Estimated value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1354,Strawberries,2019,2019,t,231.5,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1354,Strawberries,2020,2020,t,331.16,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1234,Tomatoes,2016,2016,t,837344,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1234,Tomatoes,2017,2017,t,690477,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1234,Tomatoes,2018,2018,t,717865,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1234,Tomatoes,2019,2019,t,601370,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1234,Tomatoes,2020,2020,t,577288,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1234,Tomatoes,2016,2016,t,117230,E,Estimated value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1234,Tomatoes,2017,2017,t,65922,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1234,Tomatoes,2018,2018,t,70269,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1234,Tomatoes,2019,2019,t,48111,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1234,Tomatoes,2020,2020,t,46183,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1221,Watermelons,2016,2016,t,105138,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1221,Watermelons,2017,2017,t,95527,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1221,Watermelons,2018,2018,t,93589,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1221,Watermelons,2019,2019,t,93800,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5510,Production,1221,Watermelons,2020,2020,t,87499,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1221,Watermelons,2016,2016,t,8805,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1221,Watermelons,2017,2017,t,8666,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1221,Watermelons,2018,2018,t,9247,I,Imputed value
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1221,Watermelons,2019,2019,t,9380,A,Official figure
SCL,Supply Utilization Accounts (2010-),400,Jordan,5016,Loss,1221,Watermelons,2020,2020,t,8750,A,Official figure
SCL,Supply Utilization Accounts (2010-),398,Kazakhstan,5510,Production,1341,Apples,2016,2016,t,188099,A,Official figure
SCL,Supply Utilization Accounts (2010-),398,Kazakhstan,5510,Production,1341,Apples,2017,2017,t,181057,A,Official figure
SCL,Supply Utilization Accounts (2010-),398,Kazakhstan,5510,Production,1341,Apples,2018,2018,t,222482,A,Official figure
SCL,Supply Utilization Accounts (2010-),398,Kazakhstan,5510,Production,1341,Apples,2019,2019,t,216540.35,A,Official figure
SCL,Supply Utilization Accounts (2010-),398,Kazakhstan,5510,Production,1341,Apples,2020,2020,t,259127.88,A,Official figure
SCL,Supply Utilization Accounts (2010-),398,Kazakhstan,5016,Loss,1341,Apples,2016,2016,t,14321,I,Imputed value
SCL,Supply Utilization Accounts (2010-),398,Kazakhstan,5016,Loss,1341,Apples,2017,2017,t,13785,I,Imputed value
SCL,Supply Utilization Accounts (2010-),398,Kazakhstan,5016,Loss,1341,Apples,2018,2018,t,16939,I,Imputed value
SCL,Supply Utilization Accounts (2010-),398,Kazakhstan,5016,Loss,1341,Apples,2019,2019,t,15838.88,I,Imputed value
SCL,Supply Utilization Accounts (2010-),398,Kazakhstan,5016,Loss,1341,Apples,2020,2020,t,15799.13,I,Imputed value
SCL,Supply Utilization Accounts (2010-),398,Kazakhstan,5510,Production,1343,Apricots,2016,2016,t,18630,A,Official figure
SCL,Supply Utilization Accounts (2010-),398,Kazakhstan,5510,Production,1343,Apricots,2017,2017,t,17107,A,Official figure
SCL,Supply Utilization Accounts (2010-),398,Kazakhstan,5510,Production,1343,Apricots,2018,2018,t,20224,A,Official figure
SCL,Supply Utilization Accounts (2010-),398,Kazakhstan,5510,Production,1343,Apricots,2019,2019,t,22088.9,A,Official figure
SCL,Supply Utilization Accounts (2010-),398,Kazakhstan,5510,Production,1343,Apricots,2020,2020,t,23091.74,A,Official figure
SCL,Supply Utilization Accounts (2010-),398,Kazakhstan,5016,Loss,1343,Apricots,2016,2016,t,1418,I,Imputed value
SCL,Supply Utilization Accounts (2010-),398,Kazakhstan,5016,Loss,1343,Apricots,2017,2017,t,1302,I,Imputed value
SCL,Supply Utilization Accounts (2010-),398,Kazakhstan,5016,Loss,1343,Apricots,2018,2018,t,1540,I,Imputed value
